event_id,user_id,session_id,event_timestamp,event_date,event_name,traffic_source,device_category,country,product_category,price,order_id,revenue,ab_group
219,u_000026,s_000026_00_0,2026-01-02 17:38:18,2026-01-02,view_item,direct,mobile,RU,home,8388.48,,0.0,B
220,u_000026,s_000026_14_0,2026-01-16 15:56:14,2026-01-16,session_start,direct,mobile,RU,,,,0.0,B
221,u_000026,s_000026_14_0,2026-01-16 16:00:14,2026-01-16,view_item,direct,mobile,RU,books,1934.09,,0.0,B
222,u_000026,s_000026_21_0,2026-01-23 14:20:42,2026-01-23,session_start,direct,mobile,RU,,,,0.0,B
223,u_000026,s_000026_21_0,2026-01-23 14:21:42,2026-01-23,view_item,direct,mobile,RU,sports,4675.65,,0.0,B
224,u_000026,s_000026_21_1,2026-01-23 09:27:06,2026-01-23,session_start,direct,mobile,RU,,,,0.0,B
225,u_000026,s_000026_36_0,2026-02-07 10:35:03,2026-02-07,session_start,direct,mobile,RU,,,,0.0,B
226,u_000026,s_000026_36_0,2026-02-07 10:38:03,2026-02-07,view_item,direct,mobile,RU,home,4936.52,,0.0,B
227,u_000027,s_000027_00_0,2026-01-14 13:54:35,2026-01-14,session_start,social,desktop,BY,,,,0.0,A
228,u_000027,s_000027_00_0,2026-01-14 13:59:35,2026-01-14,view_item,social,desktop,BY,beauty,1755.84,,0.0,A
229,u_000028,s_000028_00_0,2026-01-27 17:42:25,2026-01-27,session_start,social,mobile,RU,,,,0.0,B
230,u_000028,s_000028_00_0,2026-01-27 17:43:25,2026-01-27,view_item,social,mobile,RU,beauty,2275.39,,0.0,B
231,u_000028,s_000028_00_0,2026-01-27 17:52:25,2026-01-27,add_to_cart,social,mobile,RU,beauty,2275.39,,0.0,B
232,u_000028,s_000028_00_0,2026-01-27 17:59:25,2026-01-27,begin_checkout,social,mobile,RU,beauty,2275.39,,0.0,B
233,u_000028,s_000028_03_0,2026-01-30 12:46:20,2026-01-30,session_start,social,mobile,RU,,,,0.0,B
234,u_000028,s_000028_03_1,2026-01-30 17:38:05,2026-01-30,session_start,social,mobile,RU,,,,0.0,B
235,u_000029,s_000029_00_0,2026-01-05 18:19:02,2026-01-05,session_start,social,desktop,RU,,,,0.0,A
236,u_000029,s_000029_00_0,2026-01-05 18:21:02,2026-01-05,view_item,social,desktop,RU,sports,5961.41,,0.0,A
237,u_000029,s_000029_38_0,2026-02-12 12:20:07,2026-02-12,session_start,social,desktop,RU,,,,0.0,A
238,u_000029,s_000029_38_0,2026-02-12 12:22:07,2026-02-12,view_item,social,desktop,RU,beauty,2946.97,,0.0,A
239,u_000029,s_000029_38_0,2026-02-12 12:31:07,2026-02-12,add_to_cart,social,desktop,RU,beauty,2946.97,,0.0,A
240,u_000030,s_000030_00_0,2026-01-17 08:20:10,2026-01-17,session_start,social,mobile,RU,,,,0.0,B
241,u_000030,s_000030_00_1,2026-01-17 17:29:53,2026-01-17,session_start,social,mobile,RU,,,,0.0,B
242,u_000030,s_000030_07_0,2026-01-24 14:54:06,2026-01-24,session_start,social,mobile,RU,,,,0.0,B
243,u_000030,s_000030_07_0,2026-01-24 14:57:06,2026-01-24,view_item,social,mobile,RU,home,5016.31,,0.0,B
244,u_000030,s_000030_10_0,2026-01-27 20:10:04,2026-01-27,session_start,social,mobile,RU,,,,0.0,B
245,u_000030,s_000030_14_0,2026-01-31 16:12:57,2026-01-31,session_start,social,mobile,RU,,,,0.0,B
246,u_000030,s_000030_14_1,2026-01-31 13:46:52,2026-01-31,session_start,social,mobile,RU,,,,0.0,B
247,u_000031,s_000031_00_0,2026-01-05 17:20:55,2026-01-05,session_start,organic_search,mobile,RU,,,,0.0,A
248,u_000031,s_000031_03_0,2026-01-08 15:04:30,2026-01-08,session_start,organic_search,mobile,RU,,,,0.0,A
249,u_000031,s_000031_03_0,2026-01-08 15:07:30,2026-01-08,view_item,organic_search,mobile,RU,fashion,4054.56,,0.0,A
250,u_000031,s_000031_37_0,2026-02-11 09:19:29,2026-02-11,session_start,organic_search,mobile,RU,,,,0.0,A
251,u_000031,s_000031_37_0,2026-02-11 09:20:29,2026-02-11,view_item,organic_search,mobile,RU,electronics,12019.01,,0.0,A
252,u_000032,s_000032_00_0,2026-01-17 21:21:45,2026-01-17,session_start,social,tablet,KZ,,,,0.0,A
253,u_000032,s_000032_00_0,2026-01-17 21:22:45,2026-01-17,view_item,social,tablet,KZ,beauty,2575.83,,0.0,A
254,u_000032,s_000032_01_0,2026-01-18 15:33:33,2026-01-18,session_start,social,tablet,KZ,,,,0.0,A
255,u_000032,s_000032_04_0,2026-01-21 22:18:24,2026-01-21,session_start,social,tablet,KZ,,,,0.0,A
256,u_000032,s_000032_04_0,2026-01-21 22:21:24,2026-01-21,view_item,social,tablet,KZ,fashion,2807.73,,0.0,A
257,u_000032,s_000032_04_0,2026-01-21 22:23:24,2026-01-21,add_to_cart,social,tablet,KZ,fashion,2807.73,,0.0,A
258,u_000032,s_000032_07_0,2026-01-24 12:46:54,2026-01-24,session_start,social,tablet,KZ,,,,0.0,A
259,u_000033,s_000033_00_0,2026-01-20 21:08:42,2026-01-20,session_start,organic_search,mobile,RU,,,,0.0,B
260,u_000033,s_000033_00_0,2026-01-20 21:13:42,2026-01-20,view_item,organic_search,mobile,RU,sports,3982.26,,0.0,B
261,u_000033,s_000033_00_0,2026-01-20 21:20:42,2026-01-20,add_to_cart,organic_search,mobile,RU,sports,3982.26,,0.0,B
262,u_000033,s_000033_00_0,2026-01-20 21:21:42,2026-01-20,begin_checkout,organic_search,mobile,RU,sports,3982.26,,0.0,B
263,u_000033,s_000033_00_0,2026-01-20 21:27:42,2026-01-20,purchase,organic_search,mobile,RU,sports,3982.26,o_00000263,4260.0,B
264,u_000033,s_000033_01_0,2026-01-21 11:14:08,2026-01-21,session_start,organic_search,mobile,RU,,,,0.0,B
265,u_000033,s_000033_01_0,2026-01-21 11:15:08,2026-01-21,view_item,organic_search,mobile,RU,fashion,3933.2,,0.0,B
266,u_000033,s_000033_21_0,2026-02-10 19:56:33,2026-02-10,session_start,organic_search,mobile,RU,,,,0.0,B
267,u_000033,s_000033_21_0,2026-02-10 20:00:33,2026-02-10,view_item,organic_search,mobile,RU,fashion,4252.37,,0.0,B
268,u_000033,s_000033_21_0,2026-02-10 20:03:33,2026-02-10,add_to_cart,organic_search,mobile,RU,fashion,4252.37,,0.0,B
269,u_000034,s_000034_00_0,2026-01-25 20:50:30,2026-01-25,session_start,direct,desktop,RU,,,,0.0,B
270,u_000034,s_000034_00_0,2026-01-25 20:55:30,2026-01-25,view_item,direct,desktop,RU,electronics,10105.41,,0.0,B
271,u_000035,s_000035_00_0,2026-01-15 16:54:07,2026-01-15,session_start,direct,mobile,RU,,,,0.0,B
272,u_000035,s_000035_00_0,2026-01-15 16:56:07,2026-01-15,view_item,direct,mobile,RU,beauty,2600.45,,0.0,B
273,u_000035,s_000035_01_0,2026-01-16 22:14:52,2026-01-16,session_start,direct,mobile,RU,,,,0.0,B
274,u_000035,s_000035_01_0,2026-01-16 22:15:52,2026-01-16,view_item,direct,mobile,RU,fashion,6275.93,,0.0,B
275,u_000035,s_000035_01_1,2026-01-16 14:32:23,2026-01-16,session_start,direct,mobile,RU,,,,0.0,B
276,u_000035,s_000035_01_1,2026-01-16 14:33:23,2026-01-16,view_item,direct,mobile,RU,sports,4997.88,,0.0,B
277,u_000035,s_000035_02_0,2026-01-17 20:09:08,2026-01-17,session_start,direct,mobile,RU,,,,0.0,B
278,u_000035,s_000035_02_0,2026-01-17 20:13:08,2026-01-17,view_item,direct,mobile,RU,sports,5402.35,,0.0,B
279,u_000035,s_000035_14_0,2026-01-29 19:30:28,2026-01-29,session_start,direct,mobile,RU,,,,0.0,B
280,u_000035,s_000035_14_0,2026-01-29 19:32:28,2026-01-29,view_item,direct,mobile,RU,sports,6027.68,,0.0,B
281,u_000035,s_000035_14_1,2026-01-29 19:38:33,2026-01-29,session_start,direct,mobile,RU,,,,0.0,B
282,u_000035,s_000035_14_1,2026-01-29 19:40:33,2026-01-29,view_item,direct,mobile,RU,beauty,2853.47,,0.0,B
283,u_000036,s_000036_00_0,2026-01-02 11:36:26,2026-01-02,session_start,social,desktop,RU,,,,0.0,A
284,u_000036,s_000036_00_0,2026-01-02 11:41:26,2026-01-02,view_item,social,desktop,RU,beauty,2197.55,,0.0,A
285,u_000037,s_000037_00_0,2026-01-26 13:08:02,2026-01-26,session_start,paid_search,mobile,RU,,,,0.0,B
286,u_000037,s_000037_00_0,2026-01-26 13:10:02,2026-01-26,view_item,paid_search,mobile,RU,fashion,4065.68,,0.0,B
287,u_000037,s_000037_03_0,2026-01-29 19:30:40,2026-01-29,session_start,paid_search,mobile,RU,,,,0.0,B
288,u_000037,s_000037_03_0,2026-01-29 19:31:40,2026-01-29,view_item,paid_search,mobile,RU,electronics,10157.01,,0.0,B
289,u_000037,s_000037_04_0,2026-01-30 11:56:02,2026-01-30,session_start,paid_search,mobile,RU,,,,0.0,B
290,u_000037,s_000037_04_0,2026-01-30 12:00:02,2026-01-30,view_item,paid_search,mobile,RU,fashion,1935.98,,0.0,B
291,u_000037,s_000037_04_1,2026-01-30 16:30:16,2026-01-30,session_start,paid_search,mobile,RU,,,,0.0,B
292,u_000037,s_000037_04_1,2026-01-30 16:31:16,2026-01-30,view_item,paid_search,mobile,RU,beauty,2511.61,,0.0,B
293,u_000037,s_000037_07_0,2026-02-02 09:51:23,2026-02-02,session_start,paid_search,mobile,RU,,,,0.0,B
294,u_000037,s_000037_07_0,2026-02-02 09:55:23,2026-02-02,view_item,paid_search,mobile,RU,fashion,6073.76,,0.0,B
295,u_000037,s_000037_19_0,2026-02-14 10:31:44,2026-02-14,session_start,paid_search,mobile,RU,,,,0.0,B
296,u_000037,s_000037_19_0,2026-02-14 10:35:44,2026-02-14,view_item,paid_search,mobile,RU,sports,3066.14,,0.0,B
297,u_000037,s_000037_19_0,2026-02-14 10:38:44,2026-02-14,add_to_cart,paid_search,mobile,RU,sports,3066.14,,0.0,B
298,u_000038,s_000038_00_0,2026-01-11 20:03:04,2026-01-11,session_start,organic_search,mobile,RU,,,,0.0,A
299,u_000038,s_000038_00_0,2026-01-11 20:08:04,2026-01-11,view_item,organic_search,mobile,RU,fashion,3990.23,,0.0,A
300,u_000038,s_000038_02_0,2026-01-13 08:09:54,2026-01-13,session_start,organic_search,mobile,RU,,,,0.0,A
301,u_000038,s_000038_02_0,2026-01-13 08:12:54,2026-01-13,view_item,organic_search,mobile,RU,books,1734.03,,0.0,A
302,u_000038,s_000038_18_0,2026-01-29 08:38:09,2026-01-29,session_start,organic_search,mobile,RU,,,,0.0,A
303,u_000038,s_000038_18_0,2026-01-29 08:41:09,2026-01-29,view_item,organic_search,mobile,RU,sports,5296.79,,0.0,A
304,u_000039,s_000039_00_0,2026-01-03 17:18:44,2026-01-03,session_start,paid_search,mobile,RU,,,,0.0,B
305,u_000039,s_000039_01_0,2026-01-04 09:08:54,2026-01-04,session_start,paid_search,mobile,RU,,,,0.0,B
306,u_000039,s_000039_01_0,2026-01-04 09:11:54,2026-01-04,view_item,paid_search,mobile,RU,electronics,9427.15,,0.0,B
307,u_000039,s_000039_02_0,2026-01-05 16:34:18,2026-01-05,session_start,paid_search,mobile,RU,,,,0.0,B
308,u_000039,s_000039_29_0,2026-02-01 19:45:59,2026-02-01,session_start,paid_search,mobile,RU,,,,0.0,B
309,u_000040,s_000040_00_0,2026-01-06 19:46:30,2026-01-06,session_start,paid_search,mobile,RU,,,,0.0,B
310,u_000040,s_000040_00_0,2026-01-06 19:51:30,2026-01-06,view_item,paid_search,mobile,RU,beauty,646.0,,0.0,B
311,u_000040,s_000040_00_0,2026-01-06 19:57:30,2026-01-06,add_to_cart,paid_search,mobile,RU,beauty,646.0,,0.0,B
312,u_000040,s_000040_01_0,2026-01-07 18:33:22,2026-01-07,session_start,paid_search,mobile,RU,,,,0.0,B
313,u_000040,s_000040_01_0,2026-01-07 18:35:22,2026-01-07,view_item,paid_search,mobile,RU,books,1135.31,,0.0,B
314,u_000040,s_000040_03_0,2026-01-09 08:53:07,2026-01-09,session_start,paid_search,mobile,RU,,,,0.0,B
315,u_000040,s_000040_03_0,2026-01-09 08:55:07,2026-01-09,view_item,paid_search,mobile,RU,fashion,3792.58,,0.0,B
316,u_000040,s_000040_05_0,2026-01-11 13:33:57,2026-01-11,session_start,paid_search,mobile,RU,,,,0.0,B
317,u_000040,s_000040_05_0,2026-01-11 13:36:57,2026-01-11,view_item,paid_search,mobile,RU,electronics,13691.24,,0.0,B
318,u_000040,s_000040_05_0,2026-01-11 13:41:57,2026-01-11,add_to_cart,paid_search,mobile,RU,electronics,13691.24,,0.0,B
319,u_000040,s_000040_06_0,2026-01-12 18:10:37,2026-01-12,session_start,paid_search,mobile,RU,,,,0.0,B
320,u_000040,s_000040_06_1,2026-01-12 10:10:42,2026-01-12,session_start,paid_search,mobile,RU,,,,0.0,B
321,u_000041,s_000041_00_0,2026-01-20 18:34:18,2026-01-20,session_start,referral,mobile,BY,,,,0.0,A
322,u_000041,s_000041_00_0,2026-01-20 18:36:18,2026-01-20,view_item,referral,mobile,BY,fashion,6481.24,,0.0,A
323,u_000041,s_000041_01_0,2026-01-21 12:29:04,2026-01-21,session_start,referral,mobile,BY,,,,0.0,A
324,u_000042,s_000042_00_0,2026-01-06 09:17:28,2026-01-06,session_start,paid_search,mobile,RU,,,,0.0,A
325,u_000042,s_000042_00_0,2026-01-06 09:22:28,2026-01-06,view_item,paid_search,mobile,RU,electronics,10848.96,,0.0,A
326,u_000042,s_000042_01_0,2026-01-07 22:10:52,2026-01-07,session_start,paid_search,mobile,RU,,,,0.0,A
327,u_000042,s_000042_01_0,2026-01-07 22:13:52,2026-01-07,view_item,paid_search,mobile,RU,home,7925.29,,0.0,A
328,u_000042,s_000042_01_0,2026-01-07 22:16:52,2026-01-07,add_to_cart,paid_search,mobile,RU,home,7925.29,,0.0,A
329,u_000042,s_000042_07_0,2026-01-13 15:56:19,2026-01-13,session_start,paid_search,mobile,RU,,,,0.0,A
330,u_000042,s_000042_07_0,2026-01-13 15:58:19,2026-01-13,view_item,paid_search,mobile,RU,electronics,9209.47,,0.0,A
331,u_000042,s_000042_21_0,2026-01-27 08:18:31,2026-01-27,session_start,paid_search,mobile,RU,,,,0.0,A
332,u_000042,s_000042_21_0,2026-01-27 08:22:31,2026-01-27,view_item,paid_search,mobile,RU,books,1852.88,,0.0,A
333,u_000043,s_000043_00_0,2026-01-01 17:43:39,2026-01-01,session_start,paid_search,desktop,KZ,,,,0.0,B
334,u_000043,s_000043_00_0,2026-01-01 17:46:39,2026-01-01,view_item,paid_search,desktop,KZ,sports,3526.86,,0.0,B
335,u_000043,s_000043_29_0,2026-01-30 10:12:38,2026-01-30,session_start,paid_search,desktop,KZ,,,,0.0,B
336,u_000043,s_000043_29_0,2026-01-30 10:13:38,2026-01-30,view_item,paid_search,desktop,KZ,home,8145.47,,0.0,B
337,u_000043,s_000043_29_0,2026-01-30 10:19:38,2026-01-30,add_to_cart,paid_search,desktop,KZ,home,8145.47,,0.0,B
338,u_000043,s_000043_36_0,2026-02-06 10:38:57,2026-02-06,session_start,paid_search,desktop,KZ,,,,0.0,B
339,u_000043,s_000043_36_0,2026-02-06 10:43:57,2026-02-06,view_item,paid_search,desktop,KZ,fashion,3763.88,,0.0,B
340,u_000044,s_000044_00_0,2026-01-10 18:50:49,2026-01-10,session_start,paid_search,mobile,RU,,,,0.0,B
341,u_000044,s_000044_00_0,2026-01-10 18:51:49,2026-01-10,view_item,paid_search,mobile,RU,electronics,10472.71,,0.0,B
342,u_000044,s_000044_02_0,2026-01-12 18:46:39,2026-01-12,session_start,paid_search,mobile,RU,,,,0.0,B
343,u_000044,s_000044_02_1,2026-01-12 14:09:52,2026-01-12,session_start,paid_search,mobile,RU,,,,0.0,B
344,u_000044,s_000044_03_0,2026-01-13 19:07:12,2026-01-13,session_start,paid_search,mobile,RU,,,,0.0,B
345,u_000044,s_000044_03_0,2026-01-13 19:11:12,2026-01-13,view_item,paid_search,mobile,RU,fashion,5058.81,,0.0,B
346,u_000044,s_000044_03_1,2026-01-13 17:58:30,2026-01-13,session_start,paid_search,mobile,RU,,,,0.0,B
347,u_000044,s_000044_14_0,2026-01-24 08:45:08,2026-01-24,session_start,paid_search,mobile,RU,,,,0.0,B
348,u_000044,s_000044_14_0,2026-01-24 08:49:08,2026-01-24,view_item,paid_search,mobile,RU,home,8364.39,,0.0,B
349,u_000044,s_000044_31_0,2026-02-10 10:29:58,2026-02-10,session_start,paid_search,mobile,RU,,,,0.0,B
350,u_000044,s_000044_31_0,2026-02-10 10:32:58,2026-02-10,view_item,paid_search,mobile,RU,home,5149.65,,0.0,B
351,u_000045,s_000045_00_0,2026-01-07 18:34:24,2026-01-07,session_start,organic_search,mobile,AM,,,,0.0,B
352,u_000045,s_000045_00_1,2026-01-07 14:52:22,2026-01-07,session_start,organic_search,mobile,AM,,,,0.0,B
353,u_000045,s_000045_18_0,2026-01-25 12:02:18,2026-01-25,session_start,organic_search,mobile,AM,,,,0.0,B
354,u_000045,s_000045_19_0,2026-01-26 22:28:41,2026-01-26,session_start,organic_search,mobile,AM,,,,0.0,B
355,u_000045,s_000045_19_0,2026-01-26 22:30:41,2026-01-26,view_item,organic_search,mobile,AM,home,3813.64,,0.0,B
356,u_000045,s_000045_19_1,2026-01-26 12:59:35,2026-01-26,session_start,organic_search,mobile,AM,,,,0.0,B
357,u_000045,s_000045_19_1,2026-01-26 13:01:35,2026-01-26,view_item,organic_search,mobile,AM,electronics,8871.96,,0.0,B
358,u_000045,s_000045_19_1,2026-01-26 13:10:35,2026-01-26,add_to_cart,organic_search,mobile,AM,electronics,8871.96,,0.0,B
359,u_000045,s_000045_19_1,2026-01-26 13:14:35,2026-01-26,begin_checkout,organic_search,mobile,AM,electronics,8871.96,,0.0,B
360,u_000045,s_000045_19_1,2026-01-26 13:28:35,2026-01-26,purchase,organic_search,mobile,AM,electronics,8871.96,o_00000360,8244.89,B
361,u_000046,s_000046_00_0,2026-01-11 08:58:49,2026-01-11,session_start,organic_search,desktop,RU,,,,0.0,B
362,u_000046,s_000046_00_0,2026-01-11 08:59:49,2026-01-11,view_item,organic_search,desktop,RU,home,4162.32,,0.0,B
363,u_000046,s_000046_21_0,2026-02-01 22:53:11,2026-02-01,session_start,organic_search,desktop,RU,,,,0.0,B
364,u_000046,s_000046_21_0,2026-02-01 22:57:11,2026-02-01,view_item,organic_search,desktop,RU,electronics,10571.36,,0.0,B
365,u_000046,s_000046_21_1,2026-02-01 10:59:47,2026-02-01,session_start,organic_search,desktop,RU,,,,0.0,B
366,u_000047,s_000047_00_0,2026-01-10 09:21:10,2026-01-10,session_start,organic_search,mobile,RU,,,,0.0,B
367,u_000047,s_000047_00_0,2026-01-10 09:24:10,2026-01-10,view_item,organic_search,mobile,RU,beauty,2778.74,,0.0,B
368,u_000047,s_000047_02_0,2026-01-12 20:12:11,2026-01-12,session_start,organic_search,mobile,RU,,,,0.0,B
369,u_000047,s_000047_02_0,2026-01-12 20:16:11,2026-01-12,view_item,organic_search,mobile,RU,home,6253.08,,0.0,B
370,u_000047,s_000047_18_0,2026-01-28 09:25:42,2026-01-28,session_start,organic_search,mobile,RU,,,,0.0,B
371,u_000047,s_000047_18_0,2026-01-28 09:26:42,2026-01-28,view_item,organic_search,mobile,RU,sports,2425.17,,0.0,B
372,u_000047,s_000047_18_0,2026-01-28 09:30:42,2026-01-28,add_to_cart,organic_search,mobile,RU,sports,2425.17,,0.0,B
373,u_000047,s_000047_18_0,2026-01-28 09:35:42,2026-01-28,begin_checkout,organic_search,mobile,RU,sports,2425.17,,0.0,B
374,u_000048,s_000048_00_0,2026-01-10 12:23:39,2026-01-10,session_start,paid_search,mobile,RU,,,,0.0,B
375,u_000048,s_000048_00_0,2026-01-10 12:27:39,2026-01-10,view_item,paid_search,mobile,RU,sports,5595.73,,0.0,B
376,u_000048,s_000048_00_0,2026-01-10 12:33:39,2026-01-10,add_to_cart,paid_search,mobile,RU,sports,5595.73,,0.0,B
377,u_000048,s_000048_00_0,2026-01-10 12:42:39,2026-01-10,begin_checkout,paid_search,mobile,RU,sports,5595.73,,0.0,B
378,u_000048,s_000048_01_0,2026-01-11 20:42:52,2026-01-11,session_start,paid_search,mobile,RU,,,,0.0,B
379,u_000048,s_000048_01_0,2026-01-11 20:43:52,2026-01-11,view_item,paid_search,mobile,RU,fashion,4258.45,,0.0,B
380,u_000048,s_000048_07_0,2026-01-17 13:04:58,2026-01-17,session_start,paid_search,mobile,RU,,,,0.0,B
381,u_000048,s_000048_07_0,2026-01-17 13:09:58,2026-01-17,view_item,paid_search,mobile,RU,electronics,6127.59,,0.0,B
382,u_000048,s_000048_08_0,2026-01-18 16:09:10,2026-01-18,session_start,paid_search,mobile,RU,,,,0.0,B
383,u_000048,s_000048_08_0,2026-01-18 16:14:10,2026-01-18,view_item,paid_search,mobile,RU,home,7255.2,,0.0,B
384,u_000049,s_000049_00_0,2026-01-17 08:27:22,2026-01-17,session_start,organic_search,mobile,RU,,,,0.0,A
385,u_000049,s_000049_00_0,2026-01-17 08:28:22,2026-01-17,view_item,organic_search,mobile,RU,home,7176.33,,0.0,A
386,u_000049,s_000049_14_0,2026-01-31 22:30:02,2026-01-31,session_start,organic_search,mobile,RU,,,,0.0,A
387,u_000049,s_000049_14_0,2026-01-31 22:34:02,2026-01-31,view_item,organic_search,mobile,RU,electronics,13997.86,,0.0,A
388,u_000049,s_000049_14_1,2026-01-31 22:24:28,2026-01-31,session_start,organic_search,mobile,RU,,,,0.0,A
389,u_000050,s_000050_00_0,2026-01-13 12:29:43,2026-01-13,session_start,social,desktop,RU,,,,0.0,A
390,u_000050,s_000050_03_0,2026-01-16 14:52:14,2026-01-16,session_start,social,desktop,RU,,,,0.0,A
391,u_000050,s_000050_03_0,2026-01-16 14:55:14,2026-01-16,view_item,social,desktop,RU,fashion,5240.4,,0.0,A
392,u_000050,s_000050_03_0,2026-01-16 14:57:14,2026-01-16,add_to_cart,social,desktop,RU,fashion,5240.4,,0.0,A
393,u_000050,s_000050_03_0,2026-01-16 15:08:14,2026-01-16,begin_checkout,social,desktop,RU,fashion,5240.4,,0.0,A
394,u_000050,s_000050_03_0,2026-01-16 15:09:14,2026-01-16,purchase,social,desktop,RU,fashion,5240.4,o_00000394,5249.57,A
395,u_000051,s_000051_00_0,2026-01-20 19:36:20,2026-01-20,session_start,social,desktop,RU,,,,0.0,A
396,u_000051,s_000051_00_0,2026-01-20 19:39:20,2026-01-20,view_item,social,desktop,RU,beauty,3039.97,,0.0,A
397,u_000051,s_000051_03_0,2026-01-23 18:33:14,2026-01-23,session_start,social,desktop,RU,,,,0.0,A
398,u_000051,s_000051_03_0,2026-01-23 18:35:14,2026-01-23,view_item,social,desktop,RU,fashion,2988.33,,0.0,A
399,u_000051,s_000051_07_0,2026-01-27 15:03:22,2026-01-27,session_start,social,desktop,RU,,,,0.0,A
400,u_000051,s_000051_08_0,2026-01-28 20:33:20,2026-01-28,session_start,social,desktop,RU,,,,0.0,A
401,u_000051,s_000051_21_0,2026-02-10 12:24:11,2026-02-10,session_start,social,desktop,RU,,,,0.0,A
402,u_000052,s_000052_00_0,2026-01-16 15:54:23,2026-01-16,session_start,organic_search,desktop,RU,,,,0.0,A
403,u_000052,s_000052_00_0,2026-01-16 15:56:23,2026-01-16,view_item,organic_search,desktop,RU,beauty,2499.29,,0.0,A
404,u_000052,s_000052_00_0,2026-01-16 16:03:23,2026-01-16,add_to_cart,organic_search,desktop,RU,beauty,2499.29,,0.0,A
405,u_000052,s_000052_00_0,2026-01-16 16:13:23,2026-01-16,begin_checkout,organic_search,desktop,RU,beauty,2499.29,,0.0,A
406,u_000052,s_000052_00_0,2026-01-16 16:16:23,2026-01-16,purchase,organic_search,desktop,RU,beauty,2499.29,o_00000406,2627.58,A
407,u_000052,s_000052_00_1,2026-01-16 19:42:35,2026-01-16,session_start,organic_search,desktop,RU,,,,0.0,A
408,u_000052,s_000052_00_1,2026-01-16 19:45:35,2026-01-16,view_item,organic_search,desktop,RU,electronics,15645.79,,0.0,A
409,u_000052,s_000052_02_0,2026-01-18 11:59:12,2026-01-18,session_start,organic_search,desktop,RU,,,,0.0,A
410,u_000052,s_000052_21_0,2026-02-06 20:30:58,2026-02-06,session_start,organic_search,desktop,RU,,,,0.0,A
411,u_000052,s_000052_21_0,2026-02-06 20:35:58,2026-02-06,view_item,organic_search,desktop,RU,home,7436.14,,0.0,A
412,u_000052,s_000052_21_0,2026-02-06 20:40:58,2026-02-06,add_to_cart,organic_search,desktop,RU,home,7436.14,,0.0,A
413,u_000052,s_000052_21_0,2026-02-06 20:49:58,2026-02-06,begin_checkout,organic_search,desktop,RU,home,7436.14,,0.0,A
414,u_000052,s_000052_21_0,2026-02-06 20:59:58,2026-02-06,purchase,organic_search,desktop,RU,home,7436.14,o_00000414,8703.85,A
415,u_000052,s_000052_21_1,2026-02-06 12:23:32,2026-02-06,session_start,organic_search,desktop,RU,,,,0.0,A
416,u_000052,s_000052_21_1,2026-02-06 12:26:32,2026-02-06,view_item,organic_search,desktop,RU,home,7279.8,,0.0,A
417,u_000053,s_000053_00_0,2026-01-12 18:21:16,2026-01-12,session_start,organic_search,desktop,KZ,,,,0.0,A
418,u_000053,s_000053_00_0,2026-01-12 18:25:16,2026-01-12,view_item,organic_search,desktop,KZ,home,4237.08,,0.0,A
